distance_ID	interactor1	distance_score	interactor2	distance_class	p_value
224	OTU-PV4-denovo180678	0,999923708840487	OTU.PV4.denovo418031	15	0.32
225	Pseudo-nitzschia+delicatissima	0,999993617604614	OTU.PV4.denovo418031	15	0.32
226	OTU-PV4-denovo0	0,999997659259184	OTU.PV4.denovo180678	15	0.32
227	OTU-PV4-denovo438451	0,999998641029806	OTU.PV4.denovo180678	15	0.32
228	Scyphozoa	0,999999999626124	OTU.PV4.denovo180678	15	0.32
229	OTU-PV4-denovo3	0,999997935890397	OTU.PV4.denovo180678	15	0.32
230	viridiflava	0,999445483507789	OTU.PV4.denovo180678	15	0.32
231	Phyllorhiza	0,999999999626124	OTU.PV4.denovo180678	15	0.32
232	OTU-PV4-denovo328202	0,999460218006911	OTU.PV4.denovo180678	15	0.32
233	Phyllorhiza+punctata	0,999999999626124	OTU.PV4.denovo180678	15	0.32
234	Cnidaria	0,999999999626124	OTU.PV4.denovo180678	15	0.32
235	OTU-PV4-denovo418031	0,999923708840487	OTU.PV4.denovo180678	15	0.32
236	OTU-PV4-denovo175057	0,999999739132963	OTU.PV4.denovo180678	15	0.32
237	OTU-PV4-denovo0	0,999967553430523	OTU.PV4.denovo175057	15	0.32
238	Rhizobiales	0,999999999997176	OTU.PV4.denovo175057	15	0.32
239	OTU-PV4-denovo151998	0,999999852211857	OTU.PV4.denovo175057	15	0.32
240	OTU-PV4-denovo3	0,999965237932691	OTU.PV4.denovo175057	15	0.32
241	Proteobacteria	0,999656872880537	OTU.PV4.denovo175057	15	0.32
242	viridiflava	0,998372265041608	OTU.PV4.denovo175057	15	0.32
243	OTU-PV4-denovo399626	0,99999791670807	OTU.PV4.denovo175057	15	0.32
244	OTU-PV4-denovo450841	0,999999979653983	OTU.PV4.denovo175057	15	0.32
245	OTU-PV4-denovo704869	0,999999954068589	OTU.PV4.denovo175057	15	0.32
246	OTU-PV4-denovo163318	0,999995358956084	OTU.PV4.denovo175057	15	0.32
247	OTU-PV4-denovo223040	0,99966045268208	OTU.PV4.denovo175057	15	0.32
248	OTU-PV4-denovo57566	0,999999961738625	OTU.PV4.denovo175057	15	0.32
249	OTU-PV4-denovo476088	0,999999987488334	OTU.PV4.denovo175057	15	0.32
250	Pseudomonadaceae	0,997963881469245	OTU.PV4.denovo175057	15	0.32
251	OTU-PV4-denovo180678	0,999999739132963	OTU.PV4.denovo175057	15	0.32
252	OTU-PV4-denovo0	0,999998728451032	OTU.PV4.denovo344566	15	0.32
253	OTU-PV4-denovo3	0,999997667787684	OTU.PV4.denovo344566	15	0.32
254	viridiflava	0,999913466424545	OTU.PV4.denovo344566	15	0.32
255	Gammaproteobacteria	0,999999279203685	OTU.PV4.denovo344566	15	0.32
256	Pseudomonadaceae	0,999999662452839	OTU.PV4.denovo344566	15	0.32
257	Pseudomonas	0,998336709831926	OTU.PV4.denovo245710	15	0.32
258	Pseudo-nitzschia+delicatissima	0,999891086218431	OTU.PV4.denovo245710	15	0.32
259	OTU-PV4-denovo163318	0,999332910172295	Pseudomonas	15	0.32
260	OTU-PV4-denovo476088	0,999565807567644	Pseudomonas	15	0.32
261	OTU-PV4-denovo245710	0,998336709831926	Pseudomonas	15	0.32
262	Pseudo-nitzschia+delicatissima	0,999999925191289	Pseudomonas	15	0.32
263	Actinobacteria1	0,999999999998805	Pseudo.nitzschia.delicatissima	15	0.32
264	Gammaproteobacteria	0,999999889664402	Pseudo.nitzschia.delicatissima	15	0.32
265	Pseudomonadaceae	0,999999921160184	Pseudo.nitzschia.delicatissima	15	0.32
266	OTU-PV4-denovo418031	0,999993617604614	Pseudo.nitzschia.delicatissima	15	0.32
267	OTU-PV4-denovo245710	0,999891086218431	Pseudo.nitzschia.delicatissima	15	0.32
268	Pseudomonas	0,999999925191289	Pseudo.nitzschia.delicatissima	15	0.32
